Game,Genre,metascore,userscore,id
Timespinner,Action,81.0,54.0,3591
Tiny & Big: Grandpa's Leftovers,Adventure,75.0,74.0,3592
Tiny Barbarian DX,Action,77.0,76.0,3593
Tiny Brains,Action,64.0,67.0,3594
Tiny Metal,Strategy,67.0,47.0,3595
Tiny Trax,Racing,72.0,56.0,3596
Tiny Troopers,Action,57.0,57.0,3597
Tiny Troopers: Joint Ops,Action,62.0,51.0,3598
Titan Quest,Role-Playing,62.0,63.333333333333336,3599
Titan Quest: Ragnarok,Role-Playing,71.0,65.0,3600
Titan Souls,Action,73.5,61.0,3601
Titanfall,Shooter,86.0,64.5,3602
Titanfall 2,Action,87.33333333333333,83.0,3603
Titanfall: Expedition,Action,73.0,47.0,3604
To End All Wars,Strategy,71.0,75.0,3605
To the Moon,Role-Playing,81.0,89.0,3606
Toby: The Secret Mine,Action,62.0,51.0,3607
ToeJam & Earl: Back in the Groove,Action,69.66666666666667,56.0,3608
Toki,Action,66.0,70.0,3609
Toki Tori,Puzzle,82.0,79.0,3610
Toki Tori 2,Miscellaneous,76.0,75.0,3611
Toki Tori 2 +,Miscellaneous,79.33333333333333,70.0,3612
Tokyo 42,Action,70.5,56.5,3613
Tokyo Crash Mobs,Miscellaneous,68.0,74.0,3614
Tokyo Dark,Adventure,70.0,62.0,3615
Tokyo Mirage Sessions #FE,General,80.0,79.0,3616
Tokyo Tattoo Girls,Action,36.0,45.0,3617
Tokyo Twilight Ghost Hunters,Role-Playing,63.0,71.0,3618
Tokyo Xanadu,Role-Playing,74.0,79.0,3619
Tokyo Xanadu eX+,Role-Playing,75.0,74.0,3620
Tom Clancy's Ghost Recon Phantoms,Action,70.0,65.0,3621
Tom Clancy's Ghost Recon: Future Soldier,Action,71.0,51.0,3622
Tom Clancy's Ghost Recon: Shadow Wars,Action,77.0,79.0,3623
Tom Clancy's Ghost Recon: Wildlands,Action Adventure,71.66666666666667,64.0,3624
Tom Clancy's Rainbow Six Siege,Modern,75.33333333333333,71.66666666666667,3625
Tom Clancy's Splinter Cell 3D,Action Adventure,53.0,57.0,3626
Tom Clancy's Splinter Cell: Blacklist,Action Adventure,82.0,75.0,3627
Tom Clancy's The Division,Shooter,79.66666666666667,66.33333333333333,3628
Tom Clancy's The Division - Underground,Action,66.5,63.0,3629
Tom Clancy's The Division 2,First-Person,82.66666666666667,70.33333333333333,3630
Tomb Raider,Action Adventure,86.0,85.0,3631
Tomb Raider: Definitive Edition,Modern,85.5,79.0,3632
Tomodachi Life,Simulation,71.0,76.0,3633
Tony Hawk's Pro Skater 5,Sports,35.5,17.5,3634
Tooth and Tail,Strategy,80.0,76.0,3635
Torchlight II,Role-Playing,88.0,85.0,3636
Toren,Fantasy,56.5,56.5,3637
Torment: Tides of Numenera,General,78.66666666666667,68.66666666666667,3638
Tormentum - Dark Sorrow,Action Adventure,72.0,79.0,3639
Total War: Arena,Military,75.0,73.0,3640
Total War: Attila,Strategy,80.0,73.0,3641
Total War: Rome II,Strategy,76.0,42.0,3642
Total War: Rome II - Caesar in Gaul,Strategy,63.0,45.0,3643
Total War: Rome II - Empire Divided,Strategy,62.0,51.0,3644
Total War: Shogun 2,Strategy,90.0,84.0,3645
Total War: Shogun 2 - Fall of the Samurai,Strategy,86.0,85.0,3646
Total War: WARHAMMER,Strategy,86.0,74.0,3647
Total War: WARHAMMER - Call of the Beastmen,Strategy,72.0,42.0,3648
Total War: WARHAMMER - Realm of the Wood Elves,Strategy,76.0,57.0,3649
Total War: WARHAMMER II,Strategy,87.0,75.0,3650
Total War: WARHAMMER II - Curse of the Vampire Coast,Strategy,83.0,75.0,3651
Total War: WARHAMMER II - Rise of the Tomb Kings,Strategy,84.0,71.0,3652
Touch My Katamari,Action,69.0,75.0,3653
Touhou Genso Rondo: Bullet Ballet,Action,55.0,53.0,3654
Touhou Genso Wanderer,Role-Playing,70.0,67.0,3655
Touhou Genso Wanderer Reloaded,Role-Playing,64.0,68.0,3656
Touhou Kobuto V: Burst Battle,Action,40.0,38.0,3657
Touhou: Scarlet Curiosity,Role-Playing,58.0,73.0,3658
Toukiden 2,Role-Playing,77.0,76.0,3659
Toukiden: Kiwami,Action,74.0,74.0,3660
Toukiden: The Age of Demons,General,71.0,80.0,3661
Tour de France 2014,Sports,53.0,53.0,3662
Tour de France 2018,Sports,57.0,54.0,3663
Tower 57,Action,72.0,68.0,3664
Tower of Guns,Action,72.0,65.33333333333333,3665
Tower of Time,Role-Playing,77.0,79.0,3666
TowerFall Ascension,Action,84.66666666666667,68.0,3667
Toy Soldiers: War Chest,Strategy,61.0,77.5,3668
Toy Stunt Bike,Driving,58.0,66.0,3669
Toybox Turbos,Driving,69.0,63.0,3670
TrackMania 2 Canyon,Driving,81.0,77.0,3671
TrackMania 2 Valley,Driving,79.0,77.0,3672
Trackmania Turbo,Racing,78.66666666666667,73.33333333333333,3673
Trailblazers,Racing,63.0,60.0,3674
Train Fever,Simulation,67.0,69.0,3675
Train Sim World,Miscellaneous,56.0,59.0,3676
Transference,Adventure,72.0,56.0,3677
Transformers Prime: The Game,Action,56.0,52.0,3678
Transformers: Dark of the Moon - Stealth Force Edition,Action,30.0,33.0,3679
Transformers: Devastation,Action,75.33333333333333,74.66666666666667,3680
Transformers: Fall of Cybertron,Action,78.0,78.0,3681
Transformers: Rise of the Dark Spark,Action Adventure,46.333333333333336,46.666666666666664,3682
Transistor,Role-Playing,84.0,83.0,3683
Transport Fever,Strategy,71.0,74.0,3684
Trapped Dead,Strategy,50.0,47.0,3685
Traverser,Action Adventure,61.0,65.0,3686
Travis Strikes Again: No More Heroes,Action,67.0,79.0,3687
Trials Evolution: Gold Edition,Driving,85.0,68.0,3688
Trials Fusion,Driving,79.66666666666667,70.33333333333333,3689
Trials Rising,Racing,81.25,62.25,3690
Trials of the Blood Dragon,Action,55.333333333333336,62.666666666666664,3691
Tribes: Ascend,Action,86.0,78.0,3692
Tricky Towers,Puzzle,73.0,72.5,3693
Trillion: God of Destruction,Role-Playing,65.0,74.0,3694
Trine 2,Action,84.0,84.0,3695
Trine 2: Complete Story,Platformer,84.0,76.0,3696
Trine 2: Director's Cut,Action,84.0,80.0,3697
Trine 3: The Artifacts of Power,Action Adventure,68.0,73.0,3698
Troll and I,Action Adventure,39.0,46.0,3699
Tropico 4,Strategy,78.0,78.0,3700
Tropico 4: Modern Times,Strategy,78.0,76.0,3701
Tropico 5,Tycoon,75.5,70.5,3702
Tropico 5 Penultimate Edition,Strategy,75.0,63.0,3703
Tropico 6,Strategy,78.0,72.0,3704
Truberbrook: A Nerd Saves the World,Adventure,69.0,54.0,3705
Tryst,Strategy,50.0,64.0,3706
Tumble VR,Puzzle,69.0,71.0,3707
TumbleSeed,Action,78.0,73.0,3708
Tumblestone,Puzzle,71.0,48.0,3709
TurnOn,Action,67.0,61.5,3710
Turok Remastered,Action,67.0,73.0,3711
Two Point Hospital,Simulation,83.0,74.0,3712
Two Worlds II,Role-Playing,76.0,64.0,3713
Two Worlds II: Pirates of the Flying Fortress,Role-Playing,78.0,75.0,3714
TxK,Action,84.0,72.0,3715
Typoman,Action,57.0,70.0,3716
Typoman: Revised,Action,68.0,61.0,3717
Tyranny,Role-Playing,80.0,78.0,3718
Tyranny: Bastard's Wound,Role-Playing,67.0,68.0,3719
UEFA EURO 2016,Sports,72.0,65.0,3720
UEFA Euro 2012,Sports,64.0,29.0,3721
Ultimate General: Gettysburg,Strategy,84.0,78.0,3722
Ultimate Marvel vs. Capcom 3,Action,78.5,75.0,3723
Ultimate NES Remix,Miscellaneous,69.0,77.0,3724
Ultra Street Fighter II: The Final Challengers,Action,66.0,66.0,3725
Ultra Street Fighter IV,Action,71.0,62.0,3726
Ultratron,Action,73.0,65.0,3727
Umbrella Corps,Action,37.0,22.5,3728
Unavowed,Adventure,87.0,78.0,3729
Unbox: Newbie's Adventure,Action,52.0,59.0,3730
Uncanny Valley,Action Adventure,58.666666666666664,51.333333333333336,3731
Unchained Blades,Role-Playing,65.0,78.0,3732
Uncharted 4: A Thief's End,General,93.0,84.0,3733
Uncharted: Fight for Fortune,Strategy,67.0,59.0,3734
Uncharted: Golden Abyss,Action Adventure,80.0,74.0,3735
Uncharted: The Lost Legacy,Action,84.0,77.0,3736
Uncharted: The Nathan Drake Collection,Miscellaneous,86.0,85.0,3737
Under Night In-Birth Exe:Late[st],Action,78.0,72.0,3738
Underground,Action,67.0,76.0,3739
Underrail,General,72.0,76.0,3740
Undertale,Role-Playing,92.33333333333333,74.66666666666667,3741
Underworld Ascendant,Role-Playing,37.0,21.0,3742
Unepic,Action,69.0,70.5,3743
Unforeseen Incidents,Adventure,80.0,72.0,3744
Unit 13,Action,71.0,71.0,3745
Unit 4,Action,76.0,70.0,3746
Unity of Command,Strategy,84.0,71.0,3747
Unmechanical,Action,74.0,78.0,3748
Unmechanical: Extended Edition,Action,70.5,67.5,3749
Uno,Miscellaneous,65.66666666666667,68.0,3750
Unravel,Action,78.0,80.0,3751
Unravel Two,Action,79.0,71.25,3752
Unrest,General,65.0,58.0,3753
Unruly Heroes,Action,78.0,70.33333333333333,3754
Unstoppable Gorg,Strategy,73.0,67.0,3755
Until Dawn,Action Adventure,79.0,83.0,3756
Until Dawn: Rush of Blood,Action,72.0,77.0,3757
Urban Empire,Strategy,62.0,51.0,3758
Urban Trial Freestyle,Miscellaneous,61.0,73.5,3759
Urban Trial Freestyle 2,Racing,67.0,63.0,3760
Urban Trial Playground,Sports,67.0,64.0,3761
Utawarerumono: Mask of Deception,Strategy,68.0,72.0,3762
Utawarerumono: Mask of Truth,Strategy,75.0,76.0,3763
V-Rally 4,Racing,62.5,66.5,3764
VA-11 Hall-A: Cyberpunk Bartender Action,Simulation,77.0,82.0,3765
VIDEOBALL,Sports,82.0,73.0,3766
VOEZ,Action,81.0,80.0,3767
VVVVVV,Action,81.5,79.5,3768
Vaccine,Action Adventure,44.0,50.0,3769
Valdis Story: Abyssal City,Action,83.0,76.0,3770
Valentino Rossi The Game,Racing,75.0,75.0,3771
Valhalla Hills,Strategy,69.0,68.0,3772
Valhalla Knights 3,Role-Playing,48.0,69.0,3773
Valiant Hearts: The Great War,Platformer,78.5,82.5,3774
Valkyria Chronicles,General,84.5,83.0,3775
Valkyria Chronicles 4,Strategy,83.0,81.33333333333333,3776
Valkyria Chronicles Remastered,Strategy,84.0,82.0,3777
Valkyria Revolution,Strategy,55.0,57.5,3778
Valkyrie Drive: Bhikkhuni,Action,72.0,81.0,3779
Valley,Action Adventure,70.0,74.5,3780
Vampyr,Role-Playing,70.66666666666667,70.0,3781
Vane,Adventure,49.0,55.0,3782
Vanquish,Action,78.0,89.0,3783
Vaporum,Role-Playing,78.0,68.0,3784
Vector Thrust,General,57.0,54.0,3785
Velocibox,Action,62.0,55.0,3786
Velocity 2X,Shooter,87.66666666666667,71.66666666666667,3787
Velocity Ultra,Action,87.0,79.0,3788
Venetica,Role-Playing,61.0,68.0,3789
Verdun,General,57.333333333333336,68.0,3790
Vessel,Action,81.0,78.0,3791
Vesta,Action Adventure,64.0,60.0,3792
Victor Vran,General,75.0,75.0,3793
Victor Vran: Overkill Edition,Role-Playing,79.0,73.33333333333333,3794
Victoria II: Heart of Darkness,Strategy,81.0,87.0,3795
Vikings: Wolves of Midgard,Role-Playing,65.66666666666667,70.0,3796
Violett,Adventure,61.0,73.0,3797
Virginia,Adventure,77.0,56.0,3798
Virtua Tennis 4: World Tour Edition,Sports,77.0,79.0,3799
Volgarr the Viking,Action,76.0,77.0,3800
Volume,Action,75.5,71.5,3801
Vostok Inc.,Action,65.0,68.0,3802
Vroom in the Night Sky,Sports,17.0,32.0,3803
WE ARE DOOMED,Action,61.0,61.0,3804
WRC 3: FIA World Rally Championship,Driving,61.0,76.0,3805
WRC 4: FIA World Rally Championship,Rally / Offroad,64.0,65.0,3806
WRC 5,Racing,63.5,60.5,3807
WRC 6: World Rally Championship,Racing,66.66666666666667,57.0,3808
WRC 7,Racing,70.0,74.5,3809
WWE 2K15,Action,59.0,53.5,3810
WWE 2K16,Action,72.5,63.0,3811
WWE 2K17,Sports,68.5,55.0,3812
WWE 2K18,Sports,66.5,52.0,3813
WWE 2K19,Sports,77.0,51.0,3814
WWE All Stars,Action,71.0,69.0,3815
Wailing Heights,Adventure,70.0,69.0,3816
Wandersong,Action,81.0,82.0,3817
War Thunder,Action,78.5,62.0,3818
War for the Overworld,Strategy,65.0,78.0,3819
War of the Roses,Action,73.0,58.0,3820
War of the Vikings,Action,62.0,62.0,3821
"War, the Game",Strategy,65.0,71.0,3822
Warface,Action,62.0,42.0,3823
Warframe,Action,67.5,77.5,3824
Wargame: AirLand Battle,Strategy,80.0,80.0,3825
Wargame: European Escalation,Strategy,81.0,81.0,3826
Wargame: Red Dragon,Strategy,78.0,79.0,3827
Wargroove,Strategy,82.0,61.333333333333336,3828
"Warhammer 40,000: Armageddon",Strategy,68.0,66.0,3829
"Warhammer 40,000: Dawn of War II - Retribution",Strategy,80.0,77.0,3830
"Warhammer 40,000: Dawn of War III",Sci-Fi,77.0,45.0,3831
"Warhammer 40,000: Eternal Crusade",Role-Playing,52.0,47.0,3832
"Warhammer 40,000: Gladius - Relics of War",Strategy,71.0,75.0,3833
"Warhammer 40,000: Inquisitor - Martyr",Strategy,67.33333333333333,55.0,3834
"Warhammer 40,000: Mechanicus",Action,79.0,77.0,3835
"Warhammer 40,000: Regicide",Sci-Fi,72.0,77.0,3836
"Warhammer 40,000: Sanctus Reach",Strategy,69.0,74.0,3837
"Warhammer 40,000: Space Marine",Action,74.0,75.0,3838
Warhammer Quest,Strategy,55.0,26.0,3839
Warhammer: End Times - Vermintide,Action,76.33333333333333,67.33333333333333,3840
Warhammer: Vermintide 2,Action,82.5,65.5,3841
WarioWare Gold,Miscellaneous,78.0,79.0,3842
Warlock 2: The Exiled,Strategy,73.0,72.0,3843
Warlock: Master of the Arcane,Strategy,71.0,79.0,3844
Warp,Action,75.0,58.0,3845
Warriors All-Stars,Action,70.0,65.0,3846
Warriors Orochi 3 Hyper,Action,64.0,74.0,3847
Warriors Orochi 3 Ultimate,Action,75.0,68.0,3848
Warriors Orochi 4,Action,66.66666666666667,70.0,3849
Wasteland 2,PC-style RPG,81.0,73.0,3850
Wasteland 2: Director's Cut,Role-Playing,77.33333333333333,75.0,3851
Watch Dogs,Modern,74.25,59.0,3852
Watch Dogs 2,Action Adventure,79.33333333333333,73.66666666666667,3853
Watch Dogs: Bad Blood,Action Adventure,76.0,73.0,3854
Waveform,Puzzle,81.0,74.0,3855
Way of the Passive Fist,Action,68.0,77.0,3856
Way of the Samurai 4,Action Adventure,72.0,72.0,3857
Wayward Manor,General,41.0,44.0,3858
Wayward Sky,Action,72.0,71.0,3859
We Are The Dwarves,Strategy,60.0,77.0,3860
We Happy Few,Action Adventure,64.33333333333333,50.666666666666664,3861
We. The Revolution,Adventure,74.0,77.0,3862
Weapon Shop de Omasse,Role-Playing,63.0,74.0,3863
Weeping Doll,Adventure,32.0,29.0,3864
Werewolves Within,Miscellaneous,76.0,71.0,3865
West of Loathing,Role-Playing,86.0,77.0,3866
Westerado: Double Barreled,Action,80.0,76.0,3867
What Remains of Edith Finch,Adventure,89.66666666666667,78.66666666666667,3868
Wheels of Aurelia,Racing,63.0,58.0,3869
When Vikings Attack!,Action,73.0,69.0,3870
Where the Water Tastes Like Wine,Miscellaneous,74.0,52.0,3871
Whispering Willows,Miscellaneous,63.5,65.0,3872
White Day: A Labyrinth Named School,Action Adventure,67.0,65.0,3873
White Night,Action Adventure,65.33333333333333,69.66666666666667,3874
Who's That Flying?!,Action,76.0,67.0,3875
Wii Fit U,Sports,72.0,77.0,3876
Wii Party U,Miscellaneous,65.0,69.0,3877
Wii Sports Club,Sports,68.0,70.0,3878
Wild Guns Reloaded,Action,74.0,59.0,3879
Wild West Online,Role-Playing,29.0,1.0,3880
WildStar,Sci-Fi,82.0,75.0,3881
Wilson's Heart,Action Adventure,79.0,76.0,3882
WindJammers,Sports,79.0,79.0,3883
Windforge,Action,53.0,69.0,3884
Windlands,Adventure,63.0,71.0,3885
Windward,General,61.0,69.0,3886
Wipeout 2048,Driving,79.0,82.0,3887
Wipeout: Omega Collection,Racing,85.0,82.0,3888
Wizard of Legend,Role-Playing,74.5,70.0,3889
Woah Dave!,Action,71.0,58.0,3890
Wolfenstein II: The New Colossus,Action,85.0,70.75,3891
Wolfenstein: The New Order,General,79.66666666666667,80.33333333333333,3892
Wolfenstein: The Old Blood,Action,75.66666666666667,78.33333333333333,3893
Wonder Boy: The Dragon's Trap,Action Adventure,79.33333333333333,78.66666666666667,3894
Wooden Sen'SeY,Action,62.0,73.0,3895
Woolfe - The Red Hood Diaries,Action Adventure,55.0,58.0,3896
World of Final Fantasy,Role-Playing,77.0,76.5,3897
World of Final Fantasy Maxima,Role-Playing,77.0,79.0,3898
World of Goo,Puzzle,84.0,76.0,3899
World of Tanks,First-Person,78.66666666666667,50.333333333333336,3900
World of Van Helsing: Deathtrap,Strategy,80.0,69.0,3901
World of Warcraft: Battle for Azeroth,Role-Playing,79.0,31.0,3902
World of Warcraft: Legion,Role-Playing,88.0,73.0,3903
World of Warcraft: Mists of Pandaria,Fantasy,82.0,50.0,3904
World of Warcraft: Warlords of Draenor,Role-Playing,87.0,59.0,3905
World of Warplanes,Action,69.0,53.0,3906
World of Warriors,Action,61.0,27.0,3907
World of Warships,General,81.0,60.0,3908
World to the West,Action Adventure,73.0,73.0,3909
Worlds of Magic,General,52.0,55.0,3910
Worms Battlegrounds,Strategy,66.0,60.5,3911
Worms Clan Wars,Strategy,73.0,69.0,3912
Worms Revolution,Strategy,73.0,67.0,3913
Worms Revolution Extreme,Strategy,67.0,66.0,3914
Worms W.M.D,Strategy,78.0,76.75,3915
Wreckfest,Driving,81.0,76.0,3916
Wulverblade,Action,76.33333333333333,75.0,3917
Wuppo,Action,78.0,83.0,3918
X Rebirth,Simulation,33.0,32.0,3919
X-Morph: Defense,Strategy,75.0,76.0,3920
X4: Foundations,Action Adventure,59.0,65.0,3921
XCOM 2,Strategy,87.33333333333333,73.0,3922
XCOM 2: War of the Chosen,Strategy,88.0,78.0,3923
XCOM: Enemy Unknown,Strategy,89.0,82.0,3924
XCOM: Enemy Unknown Plus,Strategy,82.0,81.0,3925
XCOM: Enemy Within,Sci-Fi,86.0,80.0,3926
XType Plus,Action,76.0,82.0,3927
Xanadu Next,Role-Playing,78.0,73.0,3928
Xenoblade Chronicles 2,Role-Playing,83.0,87.0,3929
Xenoblade Chronicles 2: Torna ~ The Golden Country,Role-Playing,80.0,86.0,3930
Xenoblade Chronicles 3D,Role-Playing,86.0,89.0,3931
Xenoblade Chronicles X,Action RPG,84.0,91.0,3932
Xenon Racer,Racing,66.0,64.0,3933
Xenonauts,General,77.0,79.0,3934
Xenoraid,Action,65.0,62.0,3935
Xeodrifter,Action,73.66666666666667,62.0,3936
Xotic,Action,67.0,76.0,3937
YIIK: A Postmodern RPG,Role-Playing,65.66666666666667,52.666666666666664,3938
Yaiba: Ninja Gaiden Z,Action Adventure,49.0,60.0,3939
Yakuza 0,Action Adventure,85.5,82.5,3940
Yakuza 6: The Song of Life,Action Adventure,83.0,82.0,3941
Yakuza Kiwami,Action Adventure,80.0,77.0,3942
Yakuza Kiwami 2,Action Adventure,85.0,80.0,3943
Yatagarasu: Attack on Cataclysm,Fighting,73.0,50.0,3944
Year Walk,Miscellaneous,84.5,74.0,3945
Yesterday,Adventure,65.0,69.0,3946
Yesterday Origins,Adventure,73.5,69.0,3947
Yet Another Zombie Defense HD,Strategy,45.0,40.0,3948
Yo-kai Watch,Japanese-Style,76.0,80.0,3949
Yo-kai Watch 2: Bony Spirits,Role-Playing,72.0,77.0,3950
Yo-kai Watch 2: Fleshy Souls,Role-Playing,70.0,74.0,3951
Yo-kai Watch 2: Psychic Specters,Role-Playing,73.0,81.0,3952
Yo-kai Watch 3,Role-Playing,80.0,72.0,3953
Yo-kai Watch Blasters: Red Cat Corps,Action,67.0,65.0,3954
Yo-kai Watch Blasters: White Dog Squad,Action,67.0,64.0,3955
Yoku's Island Express,Action,83.0,77.25,3956
Yomawari: Midnight Shadows,Action Adventure,77.0,68.0,3957
Yomawari: Night Alone,Adventure,75.0,83.0,3958
Yomawari: The Long Night Collection,Miscellaneous,73.0,73.0,3959
Yonder: The Cloud Catcher Chronicles,Action Adventure,69.33333333333333,72.66666666666667,3960
Yono and the Celestial Elephants,Action Adventure,73.0,72.0,3961
Yooka-Laylee,Action,72.25,65.0,3962
Yoshi's Crafted World,Action,80.0,85.0,3963
Yoshi's New Island,Action,64.0,62.0,3964
Yoshi's Woolly World,Action Adventure,78.0,85.0,3965
Your Shape: Fitness Evolved 2013,Miscellaneous,76.0,63.0,3966
Youropa,Action Adventure,80.0,78.0,3967
Ys Origin,Role-Playing,78.0,70.66666666666667,3968
Ys Seven,Role-Playing,80.0,75.0,3969
Ys VI: The Ark of Napishtim,Action RPG,76.0,78.0,3970
Ys VIII: Lacrimosa of DANA,Role-Playing,83.5,84.5,3971
Ys: Memories of Celceta,Role-Playing,78.0,77.0,3972
Ys: The Oath in Felghana,Role-Playing,73.0,78.0,3973
Yu-Gi-Oh! Zexal: World Duel Carnival,Strategy,52.0,54.0,3974
Yumi's Odd Odyssey,Platformer,74.0,77.0,3975
ZEN Pinball 2,Action,82.0,70.0,3976
ZEN Pinball 2: Aliens Vs. Pinball,Action,84.0,59.0,3977
ZEN Pinball 2: Balls of Glory,Action,78.0,62.0,3978
ZEN Pinball 2: Portal Pinball,Action,83.0,49.0,3979
ZEN Pinball 2: South Park: Super-Sweet Pinball,Action,84.0,60.0,3980
ZEN Pinball 2: The Walking Dead,Action,83.0,60.0,3981
ZEN Pinball 3D,Action,79.0,77.0,3982
ZHEROS,Action,57.5,51.5,3983
Zack Zero,Action,55.0,73.0,3984
Zarvot,Action,72.0,70.0,3985
Zenith,Role-Playing,46.0,66.0,3986
Zeno Clash II,Action,61.0,74.0,3987
Zenzizenzic,Action,85.0,61.0,3988
Zero Escape: The Nonary Games,Miscellaneous,87.0,79.0,3989
Zero Escape: Virtue's Last Reward,Adventure,86.0,88.0,3990
Zero Escape: Zero Time Dilemma,Adventure,80.5,78.0,3991
Ziggurat,Action,80.0,70.0,3992
Zombeer,Action,32.0,50.0,3993
Zombi,Action,69.33333333333333,56.333333333333336,3994
ZombiU,General,77.0,77.0,3995
Zombie Army Trilogy,Sci-Fi,65.33333333333333,69.33333333333333,3996
Zombie Night Terror,Puzzle,81.0,78.0,3997
Zombie Vikings,Action,64.0,70.0,3998
Zone of the Enders: The 2nd Runner MARS,Simulation,71.0,77.0,3999
Zoo Tycoon,Tycoon,68.0,31.0,4000
Zotrix,Action,57.0,34.0,4001
Zwei: The Ilvard Insurrection,Role-Playing,79.0,73.0,4002
continue?9876543210,Action,62.0,63.0,4003
de Blob,Action,72.0,74.0,4004
de Blob 2,Action,72.0,65.0,4005
escapeVektor,Miscellaneous,75.0,76.0,4006
flOw,Miscellaneous,71.0,66.0,4007
flower,General,91.0,72.0,4008
